text,date,source,label
"Gw termasuk orang yg kurang setuju dengan makan siang gratis atau apapun namanya karena terkesan memaksa dan menguntungkan beberapa pihak saja. Lebih baik fokus perbaiki kualitas SDMnya, perbaiki kualitas guru, kemerataan fasilitas sekolah, tapi menurut opini saya mungkin orang2 yg di pemerintahan takut rakyatnya tambah pintar sehingga mereka tidak bisa lagi membodohi rakyat sama seperti sebelum2nya, mereka takut rakyat yg kritis pemikirannya. Mereka ingin kita begini2 saja sebagai lumbung suara mereka yang hanya dipanen setiap 5 tahun sekali, atau setiap ada pemilihan.",2025-06-22 11:53:09.996000+00:00,youtube,negatif
"sepakat dengan menjadikan kantin ikut berperan. Mungkin bisa pakai system kupon (sebagai alat ganti tukar uangnya) yang bisa ditukar dengan makanan yang ada di kantin,. kalau sesuai dengan harga kupon, murid tidak perlu bayar lagi, kalau misal kurang tinggal bayar kekurangan setelah dikurangi nilai kuponnya,. tapi tidak boleh ditukar dengan uang,. jadi murid dapat makanan secara gratis (sesuai nominal kupon), kantin juga masih tetap beroperasi normal, dan gak ada yang dirugikan,. kupon ditukar kemana? kupon bisa ditukar ke kordinator yang ditunjung sebagai pemegang dana atau mungkin ke pihak sekolah yang dipercaya untuk pemegang dananya.,",2025-06-22 11:53:09.996000+00:00,youtube,netral
"Gue menolak karena program MBG ini paling politisi dalam menjaga kekuasaan,di mana yang di butuhkan dalam sistem pendidikan sekarang ialah infrastruktur yang memadai, transformasi, transfortasi yang memadai,SDM guru nya berkomitmen berkompeten dan berdedikasi tinggi,buku gratis,les gratis, kurikulumnya Ter struktur dan jelas,etika dan moral siswa di edukasi,dan terakhir siswa nya mendapatkan sekolah gratis swasta ataupun negeri agar semuanya setara tanpa perbandingan sosial",2025-06-22 11:53:09.996000+00:00,youtube,negatif
Di bagian akhir gw setuju bang Ferry. Dan di awal menjelang pertengahan (ttg ide kantin & vendor) itu bagus bgt. Dan opsi ttg pemberlakuan bertahap & buat daerah tertentu dulu (dari luar kota besar & terpencil) itu jg gw setuju bgt. Susah bro buat ngerubah watak & kebiasaan anak kota yg uda biasa makan fried chicken trus suruh terima & makan lahap ayam tim yg lebih sehat yg hambar rasanya. Beda cerita kalau ayam tim yg sehat ini dikasih ke anak² di daerah terpencil,2025-06-22 11:53:09.996000+00:00,youtube,positif
"Saya pikir si OM ded ini berubah, setelah melihat gurunya bilang es teh dan ngobrol ust Felix ternyata ini jauh lebih buruk dari gurunya. 1. Kenapa harus buat video dengan marah2 tidak pakai baju untuk seorang anak dibawah umur. 2. Kenapa harus membandingkan nasi box dgn MBG. 3. Kenapa harus bilang kepalamu pea. 4. Kenapa bilang sekaya apa dirimu. 5.kenpa harus membandingkan anak orang. Itulah yg saya sayangkan. Knp seorang yg katanya smart people ko cara berpikir dan ucapan kaya gini, jauh melebihi gurunya. Dan tidak smpi distu orang yang menyerang dikatakan buzzer, wow keren emang si OM ded ini. MANTAP.",2025-06-22 11:53:09.996000+00:00,youtube,negatif
"Karena kebutuhan gizi setiap siswa berbeda jadi harus dihitung kalorinya dan siswa yg alergi beberapa makanan harus diperhatikan, meskipun jadi ribet tapi agar tepat sasaran",2025-06-22 11:53:09.996000+00:00,youtube,netral
"Betulllllll, sebagai calon guruuuu urgensi dunia pendidikan dan anak2 tuh bukan BGM itu penting, tpi urgensinya saat ini ada yg lebihhhh pentinggg kualitas pendidikan, baik dr srana prasarana skolah, terutama daerah2 pelosok dan desa2, jalan menuju sekolah proyektor2 di sd, smp, sma dannn aku kemrin nonton narasi anak2 di papau yg kekurangan gizi, mending BGM untuk anak2 di wilayah2 tersebut uangnya akan lebih bermanfaaat",2025-06-22 11:53:09.996000+00:00,youtube,negatif
"I agree skala prioritas and pemberdayaan kantin sekolah, jangan smpe kantin sekolah terdampak dengan adanya program ini.",2025-06-22 11:53:09.996000+00:00,youtube,positif
"Sepakat sama bg Ferry sih ganti program makan bergizi gratis ke kantin bersubsidi,toh budget yg disediain lebih dikit dari makan bergizi gratis,dari sisi perencanaan dan pelaksanaan lebih simple dan gak ribet",2025-06-22 11:53:09.996000+00:00,youtube,positif
"uji coba sebuah program itu harusnya melibatkan perbandingan kelompok uji dan kontrol, pengumpulan data sebelum dan sesudah, evaluasi masukan dan kritikan, kemudian analisis dampaknya, lalu bisa ditarik kesimpulan apakah program tsb efektif ato tidak",2025-06-22 11:53:09.996000+00:00,youtube,netral
"Di daerah pelosok seperti kami,makan siang gratis nggak terlalu kami harapkan. Yang kami butuhkan adalah infrastruktur/ jalan. Karna di pelosok seperti kami jalannya masih tanah. Jadi buat anak anak jarang sekolah karena jalan licin dan terkadang seperti habis di bajak atau pas kemarau berdebu sekali yang menyebabkan anak anak ispa. Jadi untuk permasalahan kami di pelosok adalan infrastruktur agar anak anak kami bisa pergi sekolah terus dan beri kami guru yang kompeten di bidangnya. Perbanyak buku baru di perpustakaan sekolah",2025-06-22 11:53:09.996000+00:00,youtube,negatif
"Counter om botak telah ditemukan. Tanpa mengejek, tanpa menghina, Mr. Ferry Irwandi benar2 bijak dan benar2 mengedukasi masyarakat terutama saya sendiri. Ternyata pendapat saya ttg makan siang gratis ini tersalurkan lewat abang Ferry. Makasih bang Ferry, tetaplah bijak dan berprinsip seperti ini mengedukasi tanpa menghina, tanpa mengejek.",2025-06-22 11:53:09.996000+00:00,youtube,positif
"Setuju banget. Yang kritik bukan buzzer, bisa juga orang yang pengen programnya sukses tpi dengan perbaikan. Makanya Om Luhut dan Om Ded harusnya mau terima kritik.",2025-06-22 11:53:10.477000+00:00,youtube,positif
"kalo sampe temen temen lo pada kesel ama lo, berarti disitu lo tau siapa yang bener siapa yang salah.",2025-06-22 11:53:10.477000+00:00,youtube,netral
"Ini baru guru yg bisa memberi sudut pandang dg baik, menjelaskan dengan bermoral bernalar serta berniat baik. Kapan lagi punya pemuda yang memiliki intelegen dan kritikal thinking seperti ini",2025-06-22 11:53:10.477000+00:00,youtube,positif
4:48 Erspo yaaaa,2025-06-22 11:53:10.477000+00:00,youtube,netral
Saran2 yang sangat bagus kalau mau didengarkan oleh pemerintah,2025-06-22 11:53:10.477000+00:00,youtube,positif
"makan siang gratis itu bisa di istilahkan begini ""lu kasi orang ikan dia akan kenyang sehari, lu ajarin orang mancing dia akan kenyang seumur hidup",2025-06-22 11:53:10.477000+00:00,youtube,netral
"setujuh banget sih, program semacam ini bagus sebenarnya kalo dapata berjalan sesuai rencana karena meski yg atasnya sudah bagus nih kebijakanya yg bawahnya justru yg busuk entah itu kebupatenya kecamatanya balai desanya sampai rt nya itu masih banyak yg hanya memikirkan keuntungan sendiri. program yg bagus bisa jadi jelek kalo tidak diawasi dan dikembangkan",2025-06-22 11:53:10.477000+00:00,youtube,positif
"Ini masukan buat gw juga si sebagai pelaksana MBG banyak yg harus di perhatikan, dan di awasi. Terimakasih banyak bang",2025-06-22 11:53:10.477000+00:00,youtube,positif
"Abang ini org cerdas salut gue semoga indonesia byk menghasilkan org cerdas, berani, sosial tinggi dan hal baik lain nyaa",2025-06-22 11:53:10.477000+00:00,youtube,positif
"Makasih bang udah buat konten ini, tadinya gw pikir bang fer gabakal buat konten ini karena terikat kontrak dengan om ded. Alhamdulillah bang fer tetep pegang teguh ama perjuangannya. Semangat terus bang fer",2025-06-22 11:53:10.477000+00:00,youtube,positif
"Malam Chef, kudengar anda memasak sedikit pedas jadi saya datang",2025-06-22 11:53:10.477000+00:00,youtube,netral
"Saya nanti jam 1 masuk untuk masak progam tersebut dan ya sudahlah, terima kasih sudah mewakili bang fery",2025-06-22 11:53:10.477000+00:00,youtube,netral
INGAT YA ENGGA GRATISSSS !!! 0:17,2025-06-22 11:53:10.478000+00:00,youtube,negatif
"Kalo pendapat saya, harusnya pemerintah juga mengadakan kolaborasi dengan pemilik kantin sekolah, selain itu sebelum dilaksanakan program makan bergizi gratis harus didata dulu semua makanan yang diinginkan oleh anak-anak sekolah, dan pilihannya juga harus makanan bergizi yang disediakan oleh pemerintah. Jadinya anak sekolah bebas memilih apa yang dia mau makan, tapi tetap sesuai dengan program makan makanan yang bergizi.",2025-06-22 11:53:10.478000+00:00,youtube,positif
"Ujung tombaknya ada di vendor dan atau pelaksana dilapangan donk dan dari menit 09 -terakhir, idenya bang Fer keren + benar juga",2025-06-22 11:53:10.478000+00:00,youtube,positif
"Mantap bang. Gua suka argumen lu. Singkat, padat, tapi mudah dipahami",2025-06-22 11:53:10.478000+00:00,youtube,positif
"Agreed. Problemnya ada pada penyusunan prioritas, penyesuaian tantangan setiap daerah, dan pengawasan kualitas.",2025-06-22 11:53:10.478000+00:00,youtube,positif
"Izin berpendapat gaes, menurut saya program makan bergizi ini ada yang bilang ga enak dan ada yang bilang enak itu salah satu faktornya adalah ekonomi keluarga anak itu sendiri. Kenapa ekonomi? Bukan bermaksud merendahkan atau semacamnya, tetapi ekonomi tiap keluarga berbeda sehingga pangan yang mereka makan atau kemampuan untuk membeli suatu kudap tiap keluarga itu berbeda-beda sehingga standar enak tiap anak pasti akan berbeda. Lidah anak A yang pernah makan ayam goreng bintang lima akan berbeda jauh dengan anak B yang belum pernah merasakan karena keterbatasan ekonomi. Intinya itu gaes, kita diskusi sama-sama apa saja yang menurut teman-teman berpengaruh dan menurut saya salah satu faktornya itu. Terima kasih",2025-06-22 11:53:10.478000+00:00,youtube,netral
"Anak kecil ya jujur apa adanya, klo lidah nya rasa ga enak, masa harus 'digaplok' buat boong atau menipu diri sendiri atas dasar kalimat 'kurang bersyukur'? 3 hal yg kurang dari kejadian ini yg akhirnya jd bias pengartiannya kemana2: 1. Video cuma 1 anak SD yg bilang GAENAK, harusnya ditanyain sekelas rasanya gimana, & klo hampir lebih dari 1/2 anak kelas bilang GAENAK ya brarti harus ada upaya peningkatan rasa, & kalau lebih dari 1/2 anak kelas bilang ENAK ya brarti sisa persentase kecil yg bilang GAENAK yg cuma masalah preferensi 2. Bandingin sama Anak SMA papua sana yg di bilang tau bersyukur krn jawabannya rata2 ENAK, Pas ditanyain rasanya. Gini, Secara vendor, dapur pengolahan , menu makanan aja udah beda2 : standar,rasa, dan menu nya, jadi kemungkinan klo ada yg wilayah yg 'ngaco' ngolah nya ya dapetnya reaksi 'GAENAK'. 3. Yah dr awal aja perbandingan Deddy udah salah, masa nasi ceban dibandingin sama nasi bekal artis ?",2025-06-22 11:53:10.948000+00:00,youtube,netral
"sd di kampung gw aja blm ada ni program, pemerintah malah fokusin ke daerah kota bukan fokusin ke daerah pelosok dulu",2025-06-22 11:53:10.948000+00:00,youtube,negatif
"Sarannya mantab sih, lebih baik dilaksanakan bertahap dan cari vendor yang baik, setelah proyek dirasa bagus baru dilaksanakan dan disesuaikan kebutuhan tiap daerah",2025-06-22 11:53:10.948000+00:00,youtube,positif
"Mnrt saya tidak ada paedah nya cmn hnya memanjakan masyarakat,kalau ingin beneran mensejahterakan dan membuat anak bangsa sehat dan kuat,kasih bapa nya kerjaan dan upah yg memanusiakan. Itu duit gaji bapa nya bisa buat anak nya makan sehat dan sekolah tinggi.sekianb",2025-06-22 11:53:10.948000+00:00,youtube,negatif
Program makan gratis utamakan di luar Jawa dlu Kedua berdayakan kantin jadi mudah dlm pengawasan makanan,2025-06-22 11:53:10.948000+00:00,youtube,positif
Kelasss penjelasan nya . masukan dan kritik berimbang,2025-06-22 11:53:10.948000+00:00,youtube,positif
"KONTEN LU KEREN BANG, CUMA TOLONG REKRUT TIM LAGI BIAR KOMEN KOMEN JUDOL GABISA KOMEEEEEEN",2025-06-22 11:53:10.948000+00:00,youtube,positif
"bener bg,temen gw dapet bantuan sekolah berupa uang dan uang itu semuanya dihabiskan oleh ayahnya buat depo judol,yang harusnya uang tersebut bisa dipakai buat kebutuhan sekolah dia,malah buat hal yang gak penting dan gak berguna",2025-06-22 11:53:10.948000+00:00,youtube,netral
"alhamdulillah sekarang w bisa nonton chanel ini lagi , soal nya dia g mulai pembawaan sambil ngerokok / ngevape , kan membahasa sesuatu yang mendidik masyarakat , tp masa pembukaan nya sesuatu yang g mendidik ? kalo ada yang rokok/vape terus dibilang hal itu mendidik , mending tes kejiwaan atau kgk datang kedokter terdekat dan tanya tanya , kalo g percaya dokter indonesia gas aja ke dokter malaysia , amerika , singapura , jepang , dll . yang inti nya alhamdulillah w jd bisa nonton chanel ini lagi , krn baik dari awal sampai akhir , tidak seperti dulu btw tentang pembahasan program video ini , tentang makan siang gratis , w sih setuju aplgi untuk daerah terpencil seperti di papua , kan banyak itu beredar video , kalo w mending sekalian di data , orang tua yang mampu tidak perlu di beri makan gratis dan yang tidak mampu yang di subsidi makan gratis ini . kan kita msh blm bisa menyeluruh , itu sih solusi dari w . yah menurut w kritik akan sesuatu wajar tp kalo cmn kritik menghina itu yg g wajar , dan yg lebih bagus nya , kalo mengkritik besertakan solusi , krn itu tanda nya lu perduli. knp menurut w program ini penting ? krn ini program memang bagus , tapi , ada tapi nya ini ya . harus nya ini dibungkus ama pendidikan di jadiin 1 , program pendidikan dan makan siang gratis di jadiin 1 . cth simple jepang . ketika hancur dulu , yang di utamakan oleh jepang itu pendidikan , dan pemerintah pun membantu persoalan makanan nya . nah jadi mantap kan , otak terisi perut pun terisi . itu menurut w yang harus dilakukan . membungkus 2 hal ini menjadi 1 sekian terima kasih",2025-06-22 11:53:10.948000+00:00,youtube,positif
"Bang klo boleh banyakin saran utk kontrolnya gimana tips tipsnya, share pengalaman pas dlu masih krja di pemerintahan",2025-06-22 11:53:10.948000+00:00,youtube,positif
"Menurut gw, ide makan siang gratis itu sangat sangat sangat baik. Karena memang faktanya, masih banyak masyarakat indonesia yg bahkan tidak mengetahui apa itu makro nutrisi dan asupan gizi seimbang pada anak. Jika merujuk pada jumlah anggaran yg digelontorkan, menurut gw memang lebih baik program ini dilakukan secara bertahap. Mulai dari memberikan contoh makanan bergizi seimbang lewat program makan gratis yang bisa dilakukan seminggu beberapa hari, sampai meningkatkan kesadaran soal makanan bergizi seimbang. Jika masyarakat sudah mengetahui makanan bergizi seimbang, maka bisa langsung diaplikasikan oleh masing masing masyarakat. Karena sebenarnya makanan bergizi seimbang itu bukan soal makanan mahal, hanya tentang komposisi makanan dan gizi yg disajikan dalam sepiring makanan",2025-06-22 11:53:10.948000+00:00,youtube,positif
"Hai Bang Ferry, aku Galih. Guru SD, di sekolahku sudah berlangsung 1 pekan ini MBG. Memang banyak manfaat dan ada juga kerepotannya. Betul mengenai kantin, kasian mereka habis penghasilannya. Kemudian saya pribadi jadi guru dapat tugas tambahan menyemangati anak2 makan sayur, sayang kalau pada tidak dihabiskan. Tapi senang lihat anak2 pada sehat kalau makannya bergizi terus, semoga makin baik perkembangan tubuh dan otaknya para murid.",2025-06-22 11:53:10.948000+00:00,youtube,positif
"thanks bang, udah mewaraskan kita, yg kemarin sempat ada yg mikir kalo orang yg protes itu adalah oranh PEA & dan bakal ditabok munculnya lagi ke-kagak warasnya om ded emang bikin ribet, pengikut lama sih udah biasa",2025-06-22 11:53:10.948000+00:00,youtube,positif
"gua bilang orang2 yg dukung makan siang gratis ini, missed the big picture, kita ini butuh apa aja? ketahanan pangan (jika bukan swasembada pangan), jadi ya uda itu 300T akan jauh lebih baik bila kita bisa pakai untuk dorong sekuat2nya ke sana, kita tekan tengkulak, perbesar jumlah pemain import sambil kurangin quota per pemain, lalu setelah itu besarkan dana Rnd, kredit, subsidi, pengurangan pajak, etc kepada para petani dan peternak lokal, supaya lebih produktif, ketahanan pangan naik dan harga bisa lebih turun lalu kalau masih khawatir pangan anak2 tetap buruk, kita kasih kupon, masing2 keluarga yg tidak mampu dapet kupon yg bisa d tuker dengan daging dan susu per 2 minggu sekali, jauh lebih murah, jauh lebih effective. lalu soal gizi, ya kita minta sekolah2 kumpulin ibu2 setiap awal semester untuk pertemuan, ajarin mereka apa itu gizi yg baik dan penting nya buat masa depan anak2 mereka. sekarang kita kasih serampangan semua orang makan siang gratis, yg secara gizi juga kurang, management nya repot setengah mati, dan resiko nya besar negara Amerika aja kita bisa lihat seberapa kacau balau nya program makan siang gratis mereka anak2 di kasih makanan proses, yg merusak selera dan kebiasaan mereka, lalu di kuasai oligarki",2025-06-22 11:53:10.948000+00:00,youtube,negatif
"Sebagai orang yg pro makan siang gratis, gue setuju sm saran2 yg ada di sini. Kenapa pro? Krn gue tau rasanya ga bisa makan minum tapi aktivitas fisik dan mental sampai jam 17:00 dalam 6 hari berturut2. Tapi gue juga berpendapat kl memang ada yg harus dibenahi. Krn masalah stunting dan gizi buruk Indonesia tuh peliknya ampunnnn deh. Dan akibatnya bs merembet ke banyak hal. Apalagi kebiasaan jelek korup kita. Sama aja kea BPJS baik kesehatan ataupun ketenagakerjaan. Banyak masalah? Sampai hr ini masih ada aja. Tp bukan Berarti program nya dibatalkan kan? Selalu terbuka sm kritik, dan mengkritik untuk membangun itu sehat",2025-06-22 11:53:10.948000+00:00,youtube,positif
"masuk ni bos,mari kita share dan up",2025-06-22 11:53:10.948000+00:00,youtube,netral
Kritik itu perlu. Utk evaluasi dan jadi lebih baik,2025-06-22 11:53:10.948000+00:00,youtube,netral
"Gw salah satu orang yang setuju dengan program makan siang gratis, karena laper itu ngga enak. Kasian sama anak2 sekolah yang harus nahan laper pas belajar, gimana mau masuk itu pelajaran. Tapi kayaknya program ini terkesan terburu buru padahal banyak banget yang harus dipertimbangkan kayak mas ferry bilang. Anyway lebih sehat kita berdiskusi di channel youtube mas ferry karna kita jadi bebas berpendapat tanpa dituduh buzzer. Thanks mas ferry",2025-06-22 11:53:11.348000+00:00,youtube,positif
Makasih mas fer atas edukasi nya salam sehat sll dan teruslah menge dukasi masyarakat,2025-06-22 11:53:11.348000+00:00,youtube,positif
7:00 Sayangnya orang yg kerjasama sama lu ga pake isi kepalanya juga ya bang? Soalnya dia terjebak di oposisi biner yg nuduh² diserang buzzer setelah banyak yg hujat dia.,2025-06-22 11:53:11.348000+00:00,youtube,negatif
